00000000 0.278515752543 -2.057676637661 7.827762e+00 1 1.898110e-01
00000001 0.346575434390 -1.102447284505 3.011527e+00 1 7.422596e-02
00000002 0.396185033008 -0.890486157612 2.436314e+00 1 7.399959e-02
00000003 0.418082606164 -0.197336335739 1.218154e+00 1 7.294836e-02
00000004 0.426366518697 -0.134121562775 1.143532e+00 1 7.391450e-02
00000005 0.432807945463 -0.372149635721 1.450850e+00 1 7.394292e-02
00000006 0.459303410355 -0.446040149185 1.562114e+00 1 7.244558e-02
00000007 0.455330842151 0.073496285219 9.291396e-01 1 7.542483e-02
00000008 0.449138956499 0.064112192075 9.378998e-01 1 7.559363e-02
00000009 0.455293644656 -0.031918362046 1.032433e+00 1 7.346275e-02
00000010 0.472675221235 -0.350207225081 1.419362e+00 1 7.465810e-02
00000011 0.472675221235 0.298956926640 7.415914e-01 0 7.414448e-02
00000012 0.471954530575 -0.037672734788 1.038391e+00 1 7.387726e-02
00000013 0.465181146828 0.209445750557 8.110336e-01 1 7.231927e-02
00000014 0.485579217202 -0.294038866851 1.341836e+00 1 7.212025e-02
00000015 0.485500658407 0.042583348648 9.583106e-01 1 7.243916e-02
00000016 0.482089506256 0.257098773874 7.732918e-01 1 7.270046e-02
00000017 0.493458376360 -0.238352985387 1.269157e+00 1 7.445853e-02
00000018 0.485583975533 0.021583566520 9.786477e-01 1 7.470955e-02
00000019 0.483344397921 0.075752444931 9.270457e-01 1 7.375691e-02
00000020 0.484922383056 -0.209034844817 1.232488e+00 1 7.563134e-02
00000021 0.484296342984 0.287522003789 7.501201e-01 1 7.594229e-02
00000022 0.478884043122 0.151999396757 8.589888e-01 1 7.426311e-02
00000023 0.478036793722 -0.048687517135 1.049892e+00 1 7.396010e-02
00000024 0.490239378994 -0.106292138744 1.112147e+00 1 7.289100e-02
00000025 0.495751475403 -0.145017695937 1.156060e+00 1 7.369255e-02
00000026 0.481929408573 0.095839477110 9.086099e-01 1 7.471665e-02
00000027 0.481929408573 0.225202000613 7.983549e-01 0 7.335844e-02
00000028 0.488296235992 -0.127633626581 1.136137e+00 1 7.441836e-02
00000029 0.494874867685 -0.092781390198 1.097222e+00 1 7.447109e-02
00000030 0.495252877232 0.204721637774 8.148741e-01 1 7.306756e-02
00000031 0.494109094090 -0.157761893612 1.170887e+00 1 7.314753e-02
00000032 0.500019640773 0.132264570869 8.761092e-01 1 7.329911e-02
00000033 0.491922897063 0.183758457287 8.321368e-01 1 7.565774e-02
00000034 0.492092442336 -0.041269347407 1.042133e+00 1 7.312220e-02
00000035 0.501037789445 -0.108825832615 1.114968e+00 1 7.338839e-02
00000036 0.512237859167 -0.363926561501 1.438969e+00 1 7.336597e-02
00000037 0.514149997422 0.032889763635 9.676452e-01 1 7.583251e-02
00000038 0.518059561824 -0.163150343964 1.177214e+00 1 7.283749e-02
00000039 0.534311473697 -0.404644608799 1.498770e+00 1 7.291205e-02
00000040 0.534311473697 0.481156201045 6.180684e-01 0 7.452283e-02
00000041 0.540282037988 -0.063577487745 1.065642e+00 1 7.227698e-02
00000042 0.543577161179 0.189908733987 8.270346e-01 1 7.376761e-02
